x,y,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,LOCAL_MONTH,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,ID,MIN_TEMPERATURE,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,STATION_NAME
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,18.1,,,0,,2013-09-24 00:00:00,49,M,24,6158355.2013.9.24,7.9,84,M,,2013,,5,,13,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,21.2,,,0,,2013-09-25 00:00:00,45,M,25,6158355.2013.9.25,8.2,93,M,,2013,,3.3,,14.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,20.8,,,0,,2013-09-26 00:00:00,46,M,26,6158355.2013.9.26,10.9,88,M,,2013,,2.1,,15.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,18.6,,,0,,2013-09-27 00:00:00,58,M,27,6158355.2013.9.27,12.5,91,M,,2013,,2.4,,15.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,19.5,,,0,,2013-09-28 00:00:00,65,M,28,6158355.2013.9.28,12.8,92,M,,2013,,1.8,,16.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,21.4,,,0,,2013-09-29 00:00:00,63,M,29,6158355.2013.9.29,13.7,91,M,,2013,,0.4,,17.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.9,9,,M,6158355,,,ON,19.5,,,0,,2013-09-30 00:00:00,83,M,30,6158355.2013.9.30,14.6,92,M,,2013,,0.9,,17.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,22.6,,,0,,2013-10-01 00:00:00,57,M,1,6158355.2013.10.1,12.3,95,M,,2013,,0.5,,17.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.3,10,,M,6158355,,,ON,25.7,,,2.1,,2013-10-02 00:00:00,27,M,2,6158355.2013.10.2,14.5,87,M,,2013,,0,,20.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.9,10,,M,6158355,,,ON,21.3,,,0,,2013-10-03 00:00:00,29,M,3,6158355.2013.10.3,10.5,85,M,,2013,,2.1,,15.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9.1,10,,M,6158355,,,ON,16.9,,,0,,2013-10-04 00:00:00,79,M,4,6158355.2013.10.4,15.7,93,M,,2013,,1.7,,16.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.9,10,,M,6158355,,,ON,17.1,,,0,,2013-10-05 00:00:00,65,M,5,6158355.2013.10.5,13.2,89,M,,2013,,2.8,,15.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.1,10,,M,6158355,,,ON,19.6,,,0,,2013-10-06 00:00:00,68,M,6,6158355.2013.10.6,14.3,95,M,,2013,,1,,17,,,M,TORONTO CITY
